patch,date [DD.MM.YYYY],time [HH:MM],water_temp [°C],ph [pH],do [mg l-1],do_sat [saturation],w_co2 [mATM],conductivity [uS cm -1],turb [NTU],rdna [boolean],gl_name,lat_sn [DD],lon_sn [DD],ele_sn [m],lat_sp [DD],lon_sp [DD],ele_sp [m],max_el [m],mean_el [m],sn_sp_dist [m],sn_sp_ele [m],abl_asp [°],gl_sa [km2],gl_cov [%],gl_a [km2],rgi_v6,glims_id,wgms_id,m_balance,mb_obs,fv_variation,fv_obs,sp_event,data_s,data_ts,sn_data,sn_data_ts,dem_data,dem_data_ts,mb_data_s,fv_data_s,sp_event_s,chla [ug g-1],eps [ugC g-1],ag [nmol g-1 h-1],ap [nmol g-1 h-1],bg [nmol g-1 h-1],lap [nmol g-1 h-1],nag [nmol g-1 h-1],bp [ngC g-1 h-1],wba [cells ml-1],sba [cells g-1],respiration [mg 02 g-1 h-1],abs254 [m-1],abs300 [m-1],suva [mg C l-1 m-1],e2e3 [proportion],e4e6 [proportion],s275295 [nm-1],s350400 [nm-1],s300700 [nm-1],sr [proportion],bix [proportion],fi [proportion],hix [proportion],coble_t [RU],coble_a [RU],coble_m [RU],coble_c [RU],doc [ug l-1],tss_1 [%],tss_2 [%],tss_3 [%],tss_4 [%],tss_5 [%],tss_5a [%],tss_5b [%],tss_5c [%],tss_5d [%],i1_na [ug l-1],i2_k [ug l-1],i3_mg [ug l-1],i4_ca [ug l-1],i5_cl [ug l-1],i6_so4 [ug l-1],n1_tn [ug l-1],n2_tp [ug l-1],n3_srp [ug l-1],n4_nh4 [ug l-1],n5_no3 [ug l-1],n6_no2 [ug l-1],hydro_isotope [per_mil],oxy_isotope [per_mil],Expedition
GL119_DN_1,02.05.21,11:57,5.4,7.769,7.6,101.2,NA,67.5,29.86795,1,Cholo,27.9141,86.7999,4404,27.9122,86.80112,4367,6451,5193,660,557,45,1.67,0.3,5.490192,RGI60-15.03739,G086786E27909N,NA,NA,NA,NA,NA,NA,Sentinel-2,20201113,Sentinel-2,20201113,ASTER V003,20000301-20131130,NA,NA,NA,0.223868667,NA,NA,NA,NA,NA,NA,317.6894424,NA,1919106.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6285,0.9385,1.17,9.851,0.0735,15.3375,NA,NA,1.02,21.5,121,1.21,NA,NA,Nepal
GL119_DN_2,02.05.21,11:57,5.4,7.769,7.6,101.2,NA,67.5,29.86795,1,Cholo,27.9141,86.7999,4404,27.9122,86.80112,4367,6451,5193,660,557,45,1.67,0.3,5.490192,RGI60-15.03739,G086786E27909N,NA,NA,NA,NA,NA,NA,Sentinel-2,20201113,Sentinel-2,20201113,ASTER V003,20000301-20131130,NA,NA,NA,0.922683667,NA,NA,NA,NA,NA,NA,278.9562682,NA,3509572.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6285,0.9385,1.17,9.851,0.0735,15.3375,NA,NA,1.02,21.5,121,1.21,NA,NA,Nepal
GL119_DN_3,02.05.21,11:57,5.4,7.769,7.6,101.2,NA,67.5,29.86795,1,Cholo,27.9141,86.7999,4404,27.9122,86.80112,4367,6451,5193,660,557,45,1.67,0.3,5.490192,RGI60-15.03739,G086786E27909N,NA,NA,NA,NA,NA,NA,Sentinel-2,20201113,Sentinel-2,20201113,ASTER V003,20000301-20131130,NA,NA,NA,0.412089333,NA,NA,NA,NA,NA,NA,190.5944235,NA,4089347.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6285,0.9385,1.17,9.851,0.0735,15.3375,NA,NA,1.02,21.5,121,1.21,NA,NA,Nepal
GL120_UP_1,19.07.21,08:00,0.6,8.362,9.67,99.2,NA,58.1,19.1411,0,Aksai,42.53255,74.52737,3329,42.5326,74.5273,3323,4838,4067,5,6,135,6.34,0.42,14.98732,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.003914667,NA,0.009454667,0.137581667,0.009814667,0.769821,0,198.9149703,NA,2389729.709,NA,2.258,1.551333333,0.427666667,2.615,1.880666667,0.009,0.006,0.006333333,1.416333333,0.823939,1.425095333,1.525865,0.021819,0.045457333,0.029124667,0.023766,229.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975,0.341,0.7615,8.6845,0.277,1.468,NA,NA,1.28,14.1,655.3,4.33,NA,NA,Kyrgyzstan
GL120_UP_2,19.07.21,08:00,0.6,8.362,9.67,99.2,NA,58.1,19.1411,0,Aksai,42.53255,74.52737,3329,42.5326,74.5273,3323,4838,4067,5,6,135,6.34,0.42,14.98732,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.005873667,NA,0.041679333,0.446956333,0.155155667,2.478621,0.029444,493.5974524,NA,1183607.847,NA,2.258,1.551333333,0.427666667,2.615,1.880666667,0.009,0.006,0.006333333,1.416333333,0.823939,1.425095333,1.525865,0.021819,0.045457333,0.029124667,0.023766,229.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975,0.341,0.7615,8.6845,0.277,1.468,NA,NA,1.28,14.1,655.3,4.33,NA,NA,Kyrgyzstan
GL120_UP_3,19.07.21,08:00,0.6,8.362,9.67,99.2,NA,58.1,19.1411,0,Aksai,42.53255,74.52737,3329,42.5326,74.5273,3323,4838,4067,5,6,135,6.34,0.42,14.98732,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.007104667,NA,0.028122333,0.373564,0.059214333,1.980381667,0.028734667,216.5936272,NA,2670717.561,NA,2.258,1.551333333,0.427666667,2.615,1.880666667,0.009,0.006,0.006333333,1.416333333,0.823939,1.425095333,1.525865,0.021819,0.045457333,0.029124667,0.023766,229.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0975,0.341,0.7615,8.6845,0.277,1.468,NA,NA,1.28,14.1,655.3,4.33,NA,NA,Kyrgyzstan
GL120_DN_1,19.07.21,09:00,0.8,8.396,9.65,99.7,NA,45.8,16.98931,1,Aksai,42.53255,74.52737,3329,42.5328,74.527,3319,4838,4067,42,10,135,6.34,0.42,14.99195,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.001663333,NA,0.004859,0.078024333,0.043367,0.189698,0.003773,194.2201531,NA,1199645.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0735,0.3285,0.738,8.182,0.2585,1.352,NA,NA,2.27,10.9,530.1,6.91,NA,NA,Kyrgyzstan
GL120_DN_2,19.07.21,09:00,0.8,8.396,9.65,99.7,NA,45.8,16.98931,1,Aksai,42.53255,74.52737,3329,42.5328,74.527,3319,4838,4067,42,10,135,6.34,0.42,14.99195,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.002118667,NA,0.01697,0.111190667,0.055841,0.913861,0.023610667,124.9126193,NA,2285094.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0735,0.3285,0.738,8.182,0.2585,1.352,NA,NA,2.27,10.9,530.1,6.91,NA,NA,Kyrgyzstan
GL120_DN_3,19.07.21,09:00,0.8,8.396,9.65,99.7,NA,45.8,16.98931,1,Aksai,42.53255,74.52737,3329,42.5328,74.527,3319,4838,4067,42,10,135,6.34,0.42,14.99195,RGI60-13.11414,G074544E42510N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.001614,NA,0.008918333,0.026182667,0.029362667,0.392821333,0.010166,476.6772518,NA,851956.1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0735,0.3285,0.738,8.182,0.2585,1.352,NA,NA,2.27,10.9,530.1,6.91,NA,NA,Kyrgyzstan
GL121_UP_1,20.07.21,12:49,1.7,8.3,9.27,99,NA,63.5,20.07248,0,Top Karagay,42.50505,74.50538,3339,42.5056,74.5048,3334,4566,3971,78,5,180,4.69,0.35,13.39017,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.001456,NA,0.0106,0.073007667,0.061507,1.421897667,1.05E-05,432.7425073,NA,1855071.259,NA,2.555666667,1.711,0.406666667,2.670333333,2.086,0.009666667,0.006,0.006666667,1.602666667,2.10965,1.457091667,0.537148667,0.147095667,0.052725,0.054963,0.020476667,270.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.478,0.9785,11.6695,0.243,2.494,NA,NA,1.17,20.8,538.6,43.4,NA,NA,Kyrgyzstan
GL121_UP_2,20.07.21,12:49,1.7,8.3,9.27,99,NA,63.5,20.07248,0,Top Karagay,42.50505,74.50538,3339,42.5056,74.5048,3334,4566,3971,78,5,180,4.69,0.35,13.39017,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.007044667,NA,0.043163333,0.224425667,0.128061667,4.734889667,0.072803667,277.1970754,NA,3106271.812,NA,2.555666667,1.711,0.406666667,2.670333333,2.086,0.009666667,0.006,0.006666667,1.602666667,2.10965,1.457091667,0.537148667,0.147095667,0.052725,0.054963,0.020476667,270.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.478,0.9785,11.6695,0.243,2.494,NA,NA,1.17,20.8,538.6,43.4,NA,NA,Kyrgyzstan
GL121_UP_3,20.07.21,12:49,1.7,8.3,9.27,99,NA,63.5,20.07248,0,Top Karagay,42.50505,74.50538,3339,42.5056,74.5048,3334,4566,3971,78,5,180,4.69,0.35,13.39017,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.002287,NA,0.012801333,0.092067667,0.015739,1.300961667,0,208.0248099,NA,14927052.8,NA,2.555666667,1.711,0.406666667,2.670333333,2.086,0.009666667,0.006,0.006666667,1.602666667,2.10965,1.457091667,0.537148667,0.147095667,0.052725,0.054963,0.020476667,270.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.478,0.9785,11.6695,0.243,2.494,NA,NA,1.17,20.8,538.6,43.4,NA,NA,Kyrgyzstan
GL121_DN_1,20.07.21,14:15,3.4,8.187,9.04,99.9,NA,63.3,18.62724,0,Top Karagay,42.50505,74.50538,3339,42.5095,74.5014,3267,4566,3971,615,72,180,4.69,0.34,13.82693,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.016487,NA,0.543598667,1.266716,1.207423333,40.81702333,0.241716333,NA,NA,58683381.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,16.2,519.3,15.28,NA,NA,Kyrgyzstan
GL121_DN_2,20.07.21,14:15,3.4,8.187,9.04,99.9,NA,63.3,18.62724,0,Top Karagay,42.50505,74.50538,3339,42.5095,74.5014,3267,4566,3971,615,72,180,4.69,0.34,13.82693,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.057017333,NA,1.148797667,2.954726667,2.580821,36.13351,0.676921333,845.3431485,NA,66516856.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,16.2,519.3,15.28,NA,NA,Kyrgyzstan
GL121_DN_3,20.07.21,14:15,3.4,8.187,9.04,99.9,NA,63.3,18.62724,0,Top Karagay,42.50505,74.50538,3339,42.5095,74.5014,3267,4566,3971,615,72,180,4.69,0.34,13.82693,RGI60-13.11604,G074547E42486N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,GPS,20210720,ASTER V003,20000301-20131130,NA,NA,NA,0.036856667,NA,0.549231,5.223081333,2.706792333,35.23983,0.668344333,479.1027264,NA,37009729.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74,16.2,519.3,15.28,NA,NA,Kyrgyzstan
GL122_UP_1,21.07.21,12:20,0.3,8.927,9.68,99.8,NA,30.2,375.1823,0,Golubin,42.47549,74.48291,3371,42.4755,74.4829,3371,4375,3889,3,0,180,5.33,0.64,8.278834,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.001283,NA,0.027300333,0.097548667,0.044266333,11.358469,0.216488333,157.9563266,NA,862295.5637,NA,9.747,7.144333333,1.279333333,2.419,2.579333333,0.008,0.008666667,0.008,0.950666667,1.398299,1.658748333,0.534431333,0.068862667,0.042278,0.031294667,0.018420667,411.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4345,0.177,0.6405,5.751,0.139,1.236,NA,NA,2.68,14.5,259.7,18.37,NA,NA,Kyrgyzstan
GL122_UP_2,21.07.21,12:20,0.3,8.927,9.68,99.8,NA,30.2,375.1823,0,Golubin,42.47549,74.48291,3371,42.4755,74.4829,3371,4375,3889,3,0,180,5.33,0.64,8.278834,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.015938333,NA,0.066637667,2.721208,0.124207,2.467385667,0.194612667,35.15953896,NA,1322455.051,NA,9.747,7.144333333,1.279333333,2.419,2.579333333,0.008,0.008666667,0.008,0.950666667,1.398299,1.658748333,0.534431333,0.068862667,0.042278,0.031294667,0.018420667,411.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4345,0.177,0.6405,5.751,0.139,1.236,NA,NA,2.68,14.5,259.7,18.37,NA,NA,Kyrgyzstan
GL122_UP_3,21.07.21,12:20,0.3,8.927,9.68,99.8,NA,30.2,375.1823,0,Golubin,42.47549,74.48291,3371,42.4755,74.4829,3371,4375,3889,3,0,180,5.33,0.64,8.278834,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.016486,NA,0.002752,0,0.01113,6.245661,0.046994,399.8724383,NA,4312715.174,NA,9.747,7.144333333,1.279333333,2.419,2.579333333,0.008,0.008666667,0.008,0.950666667,1.398299,1.658748333,0.534431333,0.068862667,0.042278,0.031294667,0.018420667,411.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4345,0.177,0.6405,5.751,0.139,1.236,NA,NA,2.68,14.5,259.7,18.37,NA,NA,Kyrgyzstan
GL122_DN_1,21.07.21,13:30,0.7,8.035,9.68,100.4,NA,15.9,192.7618,0,Golubin,42.47549,74.48291,3371,42.4778,74.4816,3288,4375,3889,284,83,180,5.33,0.61,8.700598,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.027756667,NA,0.254650333,1.305617,0.373872,5.334693333,0.29656,112.4282636,NA,5764093.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.554,0.1935,0.5995,4.5305,0.1755,1.0305,NA,NA,2.55,18.1,172.7,46.14,NA,NA,Kyrgyzstan
GL122_DN_2,21.07.21,13:30,0.7,8.035,9.68,100.4,NA,15.9,192.7618,0,Golubin,42.47549,74.48291,3371,42.4778,74.4816,3288,4375,3889,284,83,180,5.33,0.61,8.700598,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.025972667,NA,0.100501333,1.413070333,0.160630333,6.957394667,0.034412333,79.60817031,NA,3272133.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.554,0.1935,0.5995,4.5305,0.1755,1.0305,NA,NA,2.55,18.1,172.7,46.14,NA,NA,Kyrgyzstan
GL122_DN_3,21.07.21,13:30,0.7,8.035,9.68,100.4,NA,15.9,192.7618,0,Golubin,42.47549,74.48291,3371,42.4778,74.4816,3288,4375,3889,284,83,180,5.33,0.61,8.700598,RGI60-13.11609,G074498E42454N,753,1968-2020,36,1961-2016,30,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,WGMS,WGMS,NA,0.055380333,NA,0.145757333,1.569885,0.202846,10.41756933,0.195052667,80.47751778,NA,18375447.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.554,0.1935,0.5995,4.5305,0.1755,1.0305,NA,NA,2.55,18.1,172.7,46.14,NA,NA,Kyrgyzstan
GL123_UP_1,22.07.21,10:30,0.85,9.09,9.52,99.7,NA,44.5,91.69181,0,Tuyuk,42.47292,74.51208,3408,42.473,74.512,3409,4404,3955,6,-1,270,4.92,0.7,7.001914,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.004229,NA,0.072583,0.570736667,0.104879,4.253049,0.030623667,111.628241,NA,3731403.234,NA,8.144,5.707333333,1.871333333,2.586333333,2.203,0.009333333,0.008,0.008,1.101,1.454931667,1.787717,0.502268,0.056654,0.036799667,0.027823,0.015335,192.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.946,0.0135,0.7405,8.0865,0.293,2.2425,NA,NA,2.34,14.5,514.9,NA,NA,NA,Kyrgyzstan
GL123_UP_2,22.07.21,10:30,0.85,9.09,9.52,99.7,NA,44.5,91.69181,0,Tuyuk,42.47292,74.51208,3408,42.473,74.512,3409,4404,3955,6,-1,270,4.92,0.7,7.001914,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.074928,NA,0.212632333,2.657317,0.382162,11.086097,0.187533333,192.012388,NA,16281895.74,NA,8.144,5.707333333,1.871333333,2.586333333,2.203,0.009333333,0.008,0.008,1.101,1.454931667,1.787717,0.502268,0.056654,0.036799667,0.027823,0.015335,192.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.946,0.0135,0.7405,8.0865,0.293,2.2425,NA,NA,2.34,14.5,514.9,NA,NA,NA,Kyrgyzstan
GL123_UP_3,22.07.21,10:30,0.85,9.09,9.52,99.7,NA,44.5,91.69181,0,Tuyuk,42.47292,74.51208,3408,42.473,74.512,3409,4404,3955,6,-1,270,4.92,0.7,7.001914,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.335348667,NA,0.714452667,9.247978667,1.280094,61.16383333,0.535392667,352.5810618,NA,70395087.37,NA,8.144,5.707333333,1.871333333,2.586333333,2.203,0.009333333,0.008,0.008,1.101,1.454931667,1.787717,0.502268,0.056654,0.036799667,0.027823,0.015335,192.4433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.946,0.0135,0.7405,8.0865,0.293,2.2425,NA,NA,2.34,14.5,514.9,NA,NA,NA,Kyrgyzstan
GL123_DN_1,22.07.21,12:17,7.5,7.826,8.16,100.6,NA,40.8,300.6725,0,Tuyuk,42.47292,74.51208,3408,42.4806,74.4998,3241,4404,3955,1347,167,270,4.92,0.58,8.431433,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.017113,NA,0.191441667,1.305008667,0.237095333,7.291433667,0.161393667,548.4326092,NA,6617984.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7255,0.422,0.6785,7.9595,0.1685,1.4025,NA,NA,1.71,19.1,227.5,26.5,NA,NA,Kyrgyzstan
GL123_DN_2,22.07.21,12:17,7.5,7.826,8.16,100.6,NA,40.8,300.6725,0,Tuyuk,42.47292,74.51208,3408,42.4806,74.4998,3241,4404,3955,1347,167,270,4.92,0.58,8.431433,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.028460667,NA,0.083543,1.326660667,0.204590667,2.676349333,0.040465,457.066391,NA,4519594.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7255,0.422,0.6785,7.9595,0.1685,1.4025,NA,NA,1.71,19.1,227.5,26.5,NA,NA,Kyrgyzstan
GL123_DN_3,22.07.21,12:17,7.5,7.826,8.16,100.6,NA,40.8,300.6725,0,Tuyuk,42.47292,74.51208,3408,42.4806,74.4998,3241,4404,3955,1347,167,270,4.92,0.58,8.431433,RGI60-13.11606,G074530E42461N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.013025667,NA,0.057651667,0.390272,0.088246667,4.416398,0.018895,278.5206338,NA,8738160.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7255,0.422,0.6785,7.9595,0.1685,1.4025,NA,NA,1.71,19.1,227.5,26.5,NA,NA,Kyrgyzstan
GL124_UP_1,23.07.21,13:42,0.5,9.819,9.54,100,NA,16.2,506.8591,0,Tokragula,42.43821,74.4596,3513,42.4383,74.4595,3514,4133,3817,10,-1,135,1.48,0.74,2.013706,RGI60-13.11419,G074466E42432N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.099491,NA,0.177267,4.700446,0.418678667,9.104950333,0.348272333,175.4767746,NA,38067940.7,NA,8.052,5.514,1.733,2.669333333,2.324666667,0.01,0.008333333,0.008,1.156666667,1.411208333,1.503076333,0.439405,0.116175,0.051777,0.036012667,0.021669,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6275,0.9125,0.506,3.4025,0.052,0.121,NA,NA,2.44,18.1,4.8,0.78,NA,NA,Kyrgyzstan
GL124_UP_2,23.07.21,13:42,0.5,9.819,9.54,100,NA,16.2,506.8591,0,Tokragula,42.43821,74.4596,3513,42.4383,74.4595,3514,4133,3817,10,-1,135,1.48,0.74,2.013706,RGI60-13.11419,G074466E42432N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.094062333,NA,0.180295333,3.166869,0.408922667,15.4022,0.148510667,178.0531048,NA,29003208.29,NA,8.052,5.514,1.733,2.669333333,2.324666667,0.01,0.008333333,0.008,1.156666667,1.411208333,1.503076333,0.439405,0.116175,0.051777,0.036012667,0.021669,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6275,0.9125,0.506,3.4025,0.052,0.121,NA,NA,2.44,18.1,4.8,0.78,NA,NA,Kyrgyzstan
GL124_UP_3,23.07.21,13:42,0.5,9.819,9.54,100,NA,16.2,506.8591,0,Tokragula,42.43821,74.4596,3513,42.4383,74.4595,3514,4133,3817,10,-1,135,1.48,0.74,2.013706,RGI60-13.11419,G074466E42432N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.229163333,NA,0.350211333,4.752740667,1.035303333,24.67385333,0.432283667,532.7152036,NA,57154190.46,NA,8.052,5.514,1.733,2.669333333,2.324666667,0.01,0.008333333,0.008,1.156666667,1.411208333,1.503076333,0.439405,0.116175,0.051777,0.036012667,0.021669,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6275,0.9125,0.506,3.4025,0.052,0.121,NA,NA,2.44,18.1,4.8,0.78,NA,NA,Kyrgyzstan
GL124_DN_1,23.07.21,16:33,6.8,8.38,8.08,99.6,NA,24.7,504.611,0,Tokragula,42.43821,74.4596,3513,42.4439,74.4549,3401,4133,3783,765,112,135,3.12,0.68,4.560607,RGI60-13.11419,G074466E42432N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.029155,NA,0.081959,2.181570667,0.827778,17.42311,0.391681333,335.3746005,NA,22772566.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,1.1675,0.575,5.7715,0.0535,0.1465,NA,NA,2.16,16.9,28.2,5.33,NA,NA,Kyrgyzstan
GL124_DN_2,23.07.21,16:33,6.8,8.38,8.08,99.6,NA,24.7,504.611,0,Tokragula,42.43821,74.4596,3513,42.4439,74.4549,3401,4133,3783,765,112,135,3.12,0.68,4.560607,RGI60-13.11419,G074466E42432N,NA,NA,NA,NA,NA,NA,Sentinel 2,20210727,Sentinel 2,20210727,ASTER V003,20000301-20131130,NA,NA,NA,0.018827333,NA,0.777131667,2.069817,1.975082333,12.94764667,0.304704,285.5289659,NA,26536098.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,1.1675,0.575,5.7715,0.0535,0.1465,NA,NA,2.16,16.9,28.2,5.33,NA,NA,Kyrgyzstan
